User_ID,Signup_Date,Activity_Date
2952,2022-09-11,2023-01-10
2952,2022-09-11,2023-01-05
2952,2022-09-11,2022-12-15
2953,2022-02-13,2022-04-20
2953,2022-02-13,2022-06-12
2954,2022-04-07,2022-04-21
2954,2022-04-07,2022-04-23
2955,2022-02-11,2022-02-28
2955,2022-02-11,2022-06-05
2955,2022-02-11,2022-07-07
2956,2022-08-15,2022-11-10
2956,2022-08-15,2023-01-13
2956,2022-08-15,2022-11-13
2956,2022-08-15,2022-10-01
2957,2022-09-19,2023-01-23
2957,2022-09-19,2023-03-09
2957,2022-09-19,2022-12-25
2958,2022-06-16,2022-09-07
2958,2022-06-16,2022-07-26
2958,2022-06-16,2022-09-19
2959,2022-10-06,2022-10-10
2959,2022-10-06,2022-11-27
2959,2022-10-06,2023-02-04
2959,2022-10-06,2023-02-18
2960,2022-03-30,2022-04-05
2960,2022-03-30,2022-08-26
2961,2022-06-27,2022-11-17
2961,2022-06-27,2022-09-13
2961,2022-06-27,2022-11-06
2961,2022-06-27,2022-09-01
2961,2022-06-27,2022-07-19
2962,2022-07-16,2022-09-27
2962,2022-07-16,2022-07-20
2962,2022-07-16,2022-12-13
2962,2022-07-16,2022-10-05
2962,2022-07-16,2022-08-09
2963,2022-11-03,2022-11-04
2963,2022-11-03,2022-11-24
2963,2022-11-03,2023-01-13
2963,2022-11-03,2023-01-28
2963,2022-11-03,2023-01-13
2964,2022-09-24,2022-11-26
2964,2022-09-24,2022-12-26
2964,2022-09-24,2022-10-12
2964,2022-09-24,2023-01-29
2965,2022-09-25,2022-12-20
2965,2022-09-25,2022-12-30
2966,2022-03-15,2022-09-05
2966,2022-03-15,2022-06-04
2966,2022-03-15,2022-09-02
2966,2022-03-15,2022-06-19
2967,2022-01-08,2022-04-09
2967,2022-01-08,2022-01-08
2967,2022-01-08,2022-03-11
2968,2022-10-24,2023-04-08
2968,2022-10-24,2022-11-11
2969,2022-06-13,2022-10-11
2969,2022-06-13,2022-07-06
2969,2022-06-13,2022-08-20
2969,2022-06-13,2022-11-20
2969,2022-06-13,2022-08-10
2970,2022-03-26,2022-09-02
2970,2022-03-26,2022-09-01
2971,2022-03-13,2022-06-21
2971,2022-03-13,2022-08-28
2971,2022-03-13,2022-03-24
2972,2022-02-24,2022-06-22
2973,2022-02-16,2022-05-23
2973,2022-02-16,2022-07-12
2973,2022-02-16,2022-04-13
2974,2022-08-26,2022-12-01
2974,2022-08-26,2022-09-25
2975,2022-04-14,2022-04-15
2975,2022-04-14,2022-09-26
2975,2022-04-14,2022-05-15
2975,2022-04-14,2022-08-29
2976,2022-07-29,2022-12-11
2977,2022-02-11,2022-04-26
2977,2022-02-11,2022-05-26
2978,2022-11-12,2023-04-08
2978,2022-11-12,2023-03-18
2978,2022-11-12,2022-11-20
2978,2022-11-12,2022-11-26
2979,2022-09-25,2022-12-30
2979,2022-09-25,2023-01-07
2980,2022-09-20,2022-11-21
2981,2022-12-02,2022-12-22
2981,2022-12-02,2022-12-06
2981,2022-12-02,2023-04-05
2982,2022-12-31,2023-03-25
2982,2022-12-31,2023-04-22
2982,2022-12-31,2023-06-24
2983,2022-09-16,2023-01-09
2984,2022-10-10,2023-01-14
2984,2022-10-10,2022-10-30
2984,2022-10-10,2022-12-28
2985,2022-04-24,2022-08-22
2985,2022-04-24,2022-08-25
2986,2022-12-29,2023-02-22
2986,2022-12-29,2023-02-15
2987,2022-02-09,2022-06-17
2987,2022-02-09,2022-04-14
2987,2022-02-09,2022-03-08
2987,2022-02-09,2022-05-19
2988,2022-08-08,2023-01-30
2988,2022-08-08,2022-10-18
2988,2022-08-08,2022-10-11
2988,2022-08-08,2022-09-27
2989,2022-05-09,2022-06-26
2989,2022-05-09,2022-10-08
2989,2022-05-09,2022-07-21
2990,2022-01-08,2022-06-25
2990,2022-01-08,2022-01-19
2990,2022-01-08,2022-04-21
2990,2022-01-08,2022-03-29
2991,2022-04-11,2022-08-15
2991,2022-04-11,2022-04-24
2991,2022-04-11,2022-05-14
2991,2022-04-11,2022-05-28
2991,2022-04-11,2022-06-10
2992,2022-06-25,2022-07-29
2993,2022-04-17,2022-06-14
2994,2022-04-11,2022-05-16
2994,2022-04-11,2022-09-04
2995,2022-09-17,2022-10-28
2995,2022-09-17,2022-11-24
2995,2022-09-17,2023-02-10
2996,2022-09-03,2022-10-11
2996,2022-09-03,2022-11-10
2996,2022-09-03,2023-03-01
2997,2022-10-02,2022-12-23
2997,2022-10-02,2023-03-25
2997,2022-10-02,2022-11-06
2997,2022-10-02,2023-02-04
2998,2022-02-01,2022-04-23
2998,2022-02-01,2022-03-23
2998,2022-02-01,2022-03-15
2998,2022-02-01,2022-03-06
2999,2022-05-17,2022-07-04
3000,2022-01-12,2022-05-16
3000,2022-01-12,2022-03-09
3001,2022-10-29,2023-02-14
3001,2022-10-29,2022-11-02
3001,2022-10-29,2022-11-21
3001,2022-10-29,2022-12-26
3001,2022-10-29,2022-12-05
3002,2022-01-16,2022-01-25
3003,2022-05-09,2022-09-11
3003,2022-05-09,2022-05-19
3003,2022-05-09,2022-06-01
3003,2022-05-09,2022-08-04
3003,2022-05-09,2022-08-30
3004,2022-03-04,2022-07-29
3004,2022-03-04,2022-03-13
3004,2022-03-04,2022-08-25
3004,2022-03-04,2022-08-25
3004,2022-03-04,2022-07-24
3005,2022-04-19,2022-08-30
3005,2022-04-19,2022-06-23
3005,2022-04-19,2022-08-18
3005,2022-04-19,2022-08-28
3006,2022-01-21,2022-06-28
3006,2022-01-21,2022-02-05
3006,2022-01-21,2022-03-02
3006,2022-01-21,2022-01-21
3006,2022-01-21,2022-05-11
3007,2022-06-07,2022-10-03
3007,2022-06-07,2022-12-01
3007,2022-06-07,2022-06-26
3007,2022-06-07,2022-07-12
3008,2022-09-26,2023-03-22
3008,2022-09-26,2022-12-30
3008,2022-09-26,2022-11-23
3008,2022-09-26,2022-10-15
3009,2022-06-11,2022-10-14
3009,2022-06-11,2022-09-15
3009,2022-06-11,2022-10-31
3009,2022-06-11,2022-08-11
3010,2022-09-17,2023-01-25
3010,2022-09-17,2022-12-18
3011,2022-04-12,2022-08-22
3011,2022-04-12,2022-08-12
3011,2022-04-12,2022-09-17
3012,2022-08-11,2022-12-06
3012,2022-08-11,2022-09-05
3012,2022-08-11,2022-12-06
3013,2022-02-28,2022-03-06
3014,2022-09-04,2022-11-18
3014,2022-09-04,2022-11-29
3014,2022-09-04,2023-02-03
3014,2022-09-04,2022-12-06
3015,2022-05-08,2022-07-07
3015,2022-05-08,2022-06-05
3015,2022-05-08,2022-08-10
3016,2022-10-10,2022-11-19
3016,2022-10-10,2023-03-05
3017,2022-11-21,2022-12-31
3017,2022-11-21,2023-03-23
3017,2022-11-21,2023-04-12
3017,2022-11-21,2023-04-12
3018,2022-01-25,2022-02-15
3018,2022-01-25,2022-06-19
3019,2022-05-11,2022-06-15
3019,2022-05-11,2022-05-30
3020,2022-12-19,2023-04-17
3020,2022-12-19,2023-05-25
3020,2022-12-19,2023-02-11
3021,2022-07-15,2022-08-09
3021,2022-07-15,2022-11-21
3022,2022-10-08,2022-12-02
3022,2022-10-08,2022-11-10
3022,2022-10-08,2022-12-02
3023,2022-06-03,2022-07-22
3023,2022-06-03,2022-11-02
3023,2022-06-03,2022-08-25
3023,2022-06-03,2022-11-02
3024,2022-05-13,2022-10-01
3024,2022-05-13,2022-08-31
3024,2022-05-13,2022-10-30
3024,2022-05-13,2022-09-01
3024,2022-05-13,2022-07-20
3025,2022-08-15,2022-08-30
3025,2022-08-15,2022-11-16
3026,2022-07-08,2022-12-20
3026,2022-07-08,2022-08-21
3026,2022-07-08,2022-11-10
3027,2022-09-22,2023-03-10
3027,2022-09-22,2022-10-15
3027,2022-09-22,2023-01-14
3028,2022-05-14,2022-09-13
3028,2022-05-14,2022-09-29
3028,2022-05-14,2022-07-30
3028,2022-05-14,2022-10-11
3028,2022-05-14,2022-09-07
3029,2022-07-30,2022-10-22
3029,2022-07-30,2022-08-02
3030,2022-03-01,2022-04-30
3031,2022-12-30,2023-05-11
3031,2022-12-30,2023-04-08
3031,2022-12-30,2023-05-24
3032,2022-12-30,2023-01-29
3032,2022-12-30,2023-04-27
3032,2022-12-30,2023-04-02
3032,2022-12-30,2023-05-27
3033,2022-08-01,2022-09-10
3034,2022-08-04,2022-10-16
3034,2022-08-04,2023-01-08
3034,2022-08-04,2022-10-19
3034,2022-08-04,2022-10-27
3034,2022-08-04,2023-01-23
3035,2022-08-14,2022-11-25
3035,2022-08-14,2023-02-02
3035,2022-08-14,2022-10-31
3035,2022-08-14,2022-11-05
3035,2022-08-14,2023-02-02
3036,2022-05-11,2022-09-20
3036,2022-05-11,2022-09-11
3036,2022-05-11,2022-06-11
3037,2022-03-17,2022-04-22
3037,2022-03-17,2022-03-29
3038,2022-10-13,2022-11-06
3038,2022-10-13,2023-03-02
3038,2022-10-13,2022-11-01
3038,2022-10-13,2022-12-23
3038,2022-10-13,2023-03-10
3039,2022-10-04,2023-02-07
3039,2022-10-04,2022-10-29
3039,2022-10-04,2022-11-26
3040,2022-06-05,2022-10-21
3040,2022-06-05,2022-11-16
3041,2022-09-05,2023-01-07
3042,2022-08-06,2022-09-01
3042,2022-08-06,2022-11-07
3042,2022-08-06,2022-10-27
3043,2022-07-09,2022-08-15
3043,2022-07-09,2022-10-03
3044,2022-06-12,2022-08-15
3044,2022-06-12,2022-10-20
3044,2022-06-12,2022-11-14
3044,2022-06-12,2022-10-31
3044,2022-06-12,2022-08-02
3045,2022-06-29,2022-10-19
3045,2022-06-29,2022-11-18
3046,2022-02-03,2022-02-10
3047,2022-02-10,2022-03-13
3047,2022-02-10,2022-05-15
3047,2022-02-10,2022-07-16
3048,2022-11-03,2023-01-16
3049,2022-12-04,2022-12-16
3049,2022-12-04,2023-05-07
3049,2022-12-04,2022-12-22
3049,2022-12-04,2023-05-06
3049,2022-12-04,2023-01-25
3050,2022-11-10,2023-04-23
3050,2022-11-10,2023-03-26
3050,2022-11-10,2023-05-08
3051,2022-03-16,2022-06-19
3051,2022-03-16,2022-07-29
3051,2022-03-16,2022-03-29
3052,2022-10-06,2023-03-06
3052,2022-10-06,2022-10-18
3052,2022-10-06,2023-03-25
3053,2022-06-25,2022-09-04
3053,2022-06-25,2022-12-20
3053,2022-06-25,2022-12-11
3053,2022-06-25,2022-11-30
3053,2022-06-25,2022-11-25
3054,2022-05-30,2022-08-19
3054,2022-05-30,2022-07-25
3055,2022-09-30,2022-11-01
3055,2022-09-30,2023-01-22
3055,2022-09-30,2023-02-04
3055,2022-09-30,2022-10-02
3056,2022-11-21,2023-02-28
3056,2022-11-21,2022-11-24
3056,2022-11-21,2023-01-01
3056,2022-11-21,2022-11-29
3057,2022-04-18,2022-09-09
3057,2022-04-18,2022-09-09
3057,2022-04-18,2022-07-23
3058,2022-05-19,2022-10-07
3058,2022-05-19,2022-06-09
3058,2022-05-19,2022-11-14
3058,2022-05-19,2022-06-14
3059,2022-12-16,2023-04-25
3059,2022-12-16,2023-03-19
3059,2022-12-16,2022-12-23
3060,2022-09-28,2023-02-12
3061,2022-12-13,2023-05-18
3062,2022-10-16,2022-11-05
3063,2022-07-31,2022-12-31
3064,2022-09-29,2023-02-23
3065,2022-03-07,2022-04-11
3065,2022-03-07,2022-04-11
3065,2022-03-07,2022-05-18
3066,2022-09-05,2022-11-12
3067,2022-06-05,2022-07-11
3068,2022-02-16,2022-04-28
3068,2022-02-16,2022-06-02
3068,2022-02-16,2022-05-22
3069,2022-07-20,2022-10-11
3069,2022-07-20,2022-08-31
3069,2022-07-20,2022-08-25
3069,2022-07-20,2022-08-13
3069,2022-07-20,2022-12-15
3070,2022-05-28,2022-08-08
3071,2022-05-04,2022-06-14
3071,2022-05-04,2022-05-05
3072,2022-01-01,2022-05-16
3072,2022-01-01,2022-04-06
3072,2022-01-01,2022-03-02
3072,2022-01-01,2022-01-14
3073,2022-09-04,2022-11-19
3074,2022-12-09,2023-05-09
3074,2022-12-09,2023-06-04
3074,2022-12-09,2023-05-30
3074,2022-12-09,2023-02-10
3074,2022-12-09,2023-05-11
3075,2022-05-08,2022-07-03
3075,2022-05-08,2022-09-03
3075,2022-05-08,2022-10-15
3075,2022-05-08,2022-06-28
3076,2022-07-10,2022-12-19
3076,2022-07-10,2022-11-26
3077,2022-03-08,2022-06-04
3077,2022-03-08,2022-03-17
3077,2022-03-08,2022-04-28
3078,2022-01-04,2022-04-28
3078,2022-01-04,2022-06-19
3079,2022-10-30,2023-04-04
3079,2022-10-30,2023-03-28
3079,2022-10-30,2022-12-11
3079,2022-10-30,2023-04-24
3079,2022-10-30,2022-11-27
3080,2022-10-21,2023-02-17
3080,2022-10-21,2023-01-09
3081,2022-05-23,2022-10-31
3081,2022-05-23,2022-09-27
3081,2022-05-23,2022-06-29
3081,2022-05-23,2022-08-31
3081,2022-05-23,2022-10-01
3082,2022-07-10,2022-07-21
3082,2022-07-10,2022-08-13
3083,2022-01-21,2022-05-10
3083,2022-01-21,2022-03-22
3083,2022-01-21,2022-07-02
3083,2022-01-21,2022-03-09
3083,2022-01-21,2022-06-12
3084,2022-08-15,2022-12-26
3084,2022-08-15,2022-10-21
3084,2022-08-15,2022-09-05
3084,2022-08-15,2022-09-15
3084,2022-08-15,2022-12-15
3085,2022-11-09,2023-02-26
3085,2022-11-09,2022-11-23
3085,2022-11-09,2023-03-12
3086,2022-04-27,2022-08-19
3086,2022-04-27,2022-05-05
3086,2022-04-27,2022-05-30
3086,2022-04-27,2022-07-08
3087,2022-10-29,2023-01-08
3087,2022-10-29,2022-12-25
3087,2022-10-29,2023-02-20
3087,2022-10-29,2022-11-16
3087,2022-10-29,2022-11-13
3088,2022-05-22,2022-09-04
3088,2022-05-22,2022-10-04
3088,2022-05-22,2022-10-29
3089,2022-02-08,2022-02-25
3089,2022-02-08,2022-07-20
3090,2022-12-21,2023-02-08
3090,2022-12-21,2022-12-23
3090,2022-12-21,2023-02-17
3091,2022-09-09,2022-10-24
3091,2022-09-09,2022-11-11
3091,2022-09-09,2022-11-17
3091,2022-09-09,2022-10-25
3092,2022-11-29,2023-05-06
3092,2022-11-29,2023-03-14
3093,2022-07-26,2022-09-14
3094,2022-07-29,2022-11-18
3094,2022-07-29,2022-12-18
3094,2022-07-29,2022-12-03
3094,2022-07-29,2022-10-26
3094,2022-07-29,2022-08-22
3095,2022-04-25,2022-06-04
3095,2022-04-25,2022-07-02
3095,2022-04-25,2022-04-28
3095,2022-04-25,2022-08-07
3095,2022-04-25,2022-05-25
3096,2022-08-13,2022-12-07
3096,2022-08-13,2022-11-10
3096,2022-08-13,2023-02-06
3097,2022-05-14,2022-07-18
3098,2022-09-08,2022-10-01
3098,2022-09-08,2022-12-15
3098,2022-09-08,2023-02-14
3099,2022-08-07,2022-11-19
3099,2022-08-07,2022-08-25
3100,2022-04-01,2022-05-30
3100,2022-04-01,2022-07-24
3101,2022-12-20,2023-01-03
3101,2022-12-20,2023-03-14
3102,2022-02-15,2022-07-19
3102,2022-02-15,2022-05-13
3102,2022-02-15,2022-02-21
3103,2022-02-07,2022-03-11
3103,2022-02-07,2022-04-05
3103,2022-02-07,2022-08-02
3103,2022-02-07,2022-07-01
3103,2022-02-07,2022-05-27
3104,2022-05-22,2022-08-23
3104,2022-05-22,2022-11-05
3105,2022-04-10,2022-08-16
3105,2022-04-10,2022-06-27
3105,2022-04-10,2022-07-13
3105,2022-04-10,2022-07-29
3106,2022-11-24,2023-05-22
3107,2022-07-09,2022-11-04
3107,2022-07-09,2022-09-15
3107,2022-07-09,2022-11-18
3108,2022-02-04,2022-06-28
3108,2022-02-04,2022-03-27
3108,2022-02-04,2022-06-25
3108,2022-02-04,2022-06-05
3109,2022-05-27,2022-10-09
3109,2022-05-27,2022-09-07
3109,2022-05-27,2022-05-27
3109,2022-05-27,2022-06-24
3109,2022-05-27,2022-11-06
3110,2022-01-30,2022-07-13
3110,2022-01-30,2022-04-08
3110,2022-01-30,2022-03-23
3111,2022-11-30,2023-05-28
3111,2022-11-30,2023-02-25
3111,2022-11-30,2023-02-20
3111,2022-11-30,2022-12-11
3112,2022-03-25,2022-07-31
3112,2022-03-25,2022-08-06
3112,2022-03-25,2022-08-16
3112,2022-03-25,2022-07-29
3113,2022-10-08,2023-03-27
3113,2022-10-08,2022-12-17
3114,2022-12-10,2022-12-12
3115,2022-09-27,2022-10-18
3115,2022-09-27,2023-03-11
3115,2022-09-27,2022-11-19
3115,2022-09-27,2023-01-11
3115,2022-09-27,2023-03-23
3116,2022-06-03,2022-08-10
3116,2022-06-03,2022-11-07
3117,2022-04-12,2022-08-09
3117,2022-04-12,2022-05-28
3117,2022-04-12,2022-09-07
3117,2022-04-12,2022-05-01
3117,2022-04-12,2022-09-09
3118,2022-08-03,2022-12-29
3118,2022-08-03,2022-08-23
3118,2022-08-03,2022-08-03
3118,2022-08-03,2022-12-23
3119,2022-05-30,2022-07-19
3120,2022-03-24,2022-06-14
3120,2022-03-24,2022-05-12
3120,2022-03-24,2022-07-25
3121,2022-04-20,2022-04-25
3121,2022-04-20,2022-08-06
3122,2022-10-02,2022-10-07
3123,2022-07-20,2022-11-14
3123,2022-07-20,2022-07-26
3123,2022-07-20,2022-10-24
3123,2022-07-20,2023-01-14
3123,2022-07-20,2022-11-14
3124,2022-10-11,2023-02-28
3125,2022-06-22,2022-07-18
3125,2022-06-22,2022-10-15
3125,2022-06-22,2022-10-30
3126,2022-11-23,2023-02-19
3126,2022-11-23,2023-02-27
3127,2022-07-25,2023-01-13
3128,2022-03-04,2022-04-01
3128,2022-03-04,2022-06-13
3128,2022-03-04,2022-07-04
3128,2022-03-04,2022-04-26
3128,2022-03-04,2022-03-30
3129,2022-03-14,2022-06-25
3129,2022-03-14,2022-04-27
3129,2022-03-14,2022-07-05
3129,2022-03-14,2022-06-08
3129,2022-03-14,2022-04-13
3130,2022-09-08,2022-10-14
3130,2022-09-08,2022-10-13
3130,2022-09-08,2023-01-04
3130,2022-09-08,2022-09-12
3131,2022-05-04,2022-06-21
3131,2022-05-04,2022-05-09
3131,2022-05-04,2022-09-03
3131,2022-05-04,2022-09-18
3132,2022-05-01,2022-08-18
3133,2022-10-02,2022-11-14
3133,2022-10-02,2022-11-11
3133,2022-10-02,2023-02-21
3133,2022-10-02,2023-03-22
3134,2022-04-30,2022-06-18
3134,2022-04-30,2022-06-20
3135,2022-11-13,2023-04-12
3135,2022-11-13,2023-05-03
3135,2022-11-13,2023-03-01
3135,2022-11-13,2023-03-10
3136,2022-06-13,2022-09-15
3136,2022-06-13,2022-07-26
3136,2022-06-13,2022-12-09
3136,2022-06-13,2022-08-18
3136,2022-06-13,2022-11-15
3137,2022-10-13,2022-10-30
3137,2022-10-13,2023-03-16
3137,2022-10-13,2023-04-09
3138,2022-09-22,2022-11-20
3138,2022-09-22,2022-12-04
3138,2022-09-22,2022-11-09
3138,2022-09-22,2022-10-06
3138,2022-09-22,2022-12-03
3139,2022-11-16,2023-04-07
3139,2022-11-16,2023-05-13
3139,2022-11-16,2023-01-02
3139,2022-11-16,2023-01-26
3140,2022-06-10,2022-10-16
3141,2022-11-04,2023-04-11
3141,2022-11-04,2022-11-21
3141,2022-11-04,2022-11-15
3141,2022-11-04,2022-12-21
3141,2022-11-04,2022-12-03
3142,2022-03-30,2022-04-05
3143,2022-05-22,2022-09-11
3143,2022-05-22,2022-05-24
3143,2022-05-22,2022-09-05
3143,2022-05-22,2022-07-23
3144,2022-07-22,2022-10-20
3144,2022-07-22,2022-10-10
3144,2022-07-22,2022-12-14
3145,2022-11-05,2023-03-04
3145,2022-11-05,2023-01-04
3145,2022-11-05,2022-12-27
3145,2022-11-05,2022-11-30
3145,2022-11-05,2023-02-27
3146,2022-08-15,2022-09-23
3146,2022-08-15,2022-11-10
3146,2022-08-15,2022-12-08
3147,2022-11-30,2023-01-11
3147,2022-11-30,2022-12-20
3147,2022-11-30,2023-04-09
3147,2022-11-30,2022-12-30
3147,2022-11-30,2023-05-03
3148,2022-08-10,2022-10-21
3148,2022-08-10,2022-11-14
3148,2022-08-10,2023-01-17
3149,2022-02-10,2022-03-25
3149,2022-02-10,2022-03-24
3150,2022-07-15,2022-09-28
3150,2022-07-15,2022-12-06
3150,2022-07-15,2022-12-04
3150,2022-07-15,2022-08-17
3150,2022-07-15,2022-10-02
3151,2022-03-09,2022-05-19
3151,2022-03-09,2022-06-14
3151,2022-03-09,2022-06-26
3151,2022-03-09,2022-04-05
3152,2022-09-21,2023-01-28
3153,2022-01-02,2022-02-28
3154,2022-12-27,2023-01-04
3154,2022-12-27,2023-01-26
3155,2022-05-05,2022-07-31
3155,2022-05-05,2022-07-05
3156,2022-04-20,2022-07-09
3156,2022-04-20,2022-08-04
3156,2022-04-20,2022-06-13
3157,2022-03-27,2022-07-16
3157,2022-03-27,2022-07-27
3157,2022-03-27,2022-09-20
3157,2022-03-27,2022-05-30
3158,2022-04-30,2022-05-02
3158,2022-04-30,2022-10-26
3158,2022-04-30,2022-09-14
3158,2022-04-30,2022-05-20
3159,2022-05-07,2022-05-21
3159,2022-05-07,2022-08-01
3159,2022-05-07,2022-09-03
3159,2022-05-07,2022-09-20
3159,2022-05-07,2022-06-19
3160,2022-09-12,2022-10-06
3160,2022-09-12,2022-11-06
3160,2022-09-12,2023-01-10
3160,2022-09-12,2022-12-10
3160,2022-09-12,2022-11-14
3161,2022-07-02,2022-09-28
3161,2022-07-02,2022-10-21
3161,2022-07-02,2022-09-15
3161,2022-07-02,2022-11-15
3162,2022-01-16,2022-01-25
3162,2022-01-16,2022-03-18
3163,2022-03-03,2022-05-01
3163,2022-03-03,2022-07-27
3164,2022-06-07,2022-07-14
3164,2022-06-07,2022-10-18
3164,2022-06-07,2022-10-27
3165,2022-09-25,2022-11-10
3165,2022-09-25,2023-03-16
3165,2022-09-25,2023-02-04
3165,2022-09-25,2022-12-11
3165,2022-09-25,2022-11-16
3166,2022-02-04,2022-04-06
3166,2022-02-04,2022-02-26
3167,2022-09-24,2022-11-14
3167,2022-09-24,2022-11-08
3167,2022-09-24,2023-02-17
3167,2022-09-24,2022-12-16
3168,2022-03-05,2022-04-25
3168,2022-03-05,2022-03-28
3168,2022-03-05,2022-07-27
3169,2022-02-19,2022-08-11
3170,2022-09-12,2023-03-08
3170,2022-09-12,2022-11-14
3170,2022-09-12,2023-02-14
3170,2022-09-12,2022-12-06
3171,2022-05-29,2022-10-08
3171,2022-05-29,2022-11-16
3171,2022-05-29,2022-11-14
3172,2022-11-21,2023-01-06
3172,2022-11-21,2023-03-21
3172,2022-11-21,2023-04-22
3172,2022-11-21,2023-03-02
3172,2022-11-21,2023-01-03
3173,2022-10-31,2023-02-12
3173,2022-10-31,2022-12-20
3173,2022-10-31,2022-12-22
3173,2022-10-31,2022-12-03
3174,2022-10-03,2022-12-18
3174,2022-10-03,2023-02-15
3174,2022-10-03,2023-02-02
3174,2022-10-03,2022-12-11
3175,2022-12-23,2023-04-09
3175,2022-12-23,2023-04-09
3175,2022-12-23,2023-05-06
3175,2022-12-23,2023-03-22
3175,2022-12-23,2023-03-11
3176,2022-06-21,2022-08-01
3177,2022-07-20,2022-10-29
3177,2022-07-20,2022-11-01
3177,2022-07-20,2022-10-06
3177,2022-07-20,2022-11-08
3178,2022-11-20,2023-03-03
3178,2022-11-20,2022-12-05
3178,2022-11-20,2023-02-23
3178,2022-11-20,2022-12-26
3178,2022-11-20,2023-04-14
3179,2022-02-04,2022-03-21
3179,2022-02-04,2022-02-05
3179,2022-02-04,2022-06-02
3179,2022-02-04,2022-05-01
3180,2022-08-04,2023-01-24
3180,2022-08-04,2022-11-22
3180,2022-08-04,2023-01-27
3181,2022-03-06,2022-06-18
3182,2022-01-08,2022-05-29
3182,2022-01-08,2022-06-29
3182,2022-01-08,2022-05-21
3182,2022-01-08,2022-03-13
3182,2022-01-08,2022-01-28
3183,2022-10-28,2022-10-31
3184,2022-12-09,2023-03-31
3184,2022-12-09,2023-01-07
3184,2022-12-09,2023-01-08
3185,2022-11-28,2022-12-17
3185,2022-11-28,2023-01-20
3186,2022-03-17,2022-07-20
3186,2022-03-17,2022-08-16
3186,2022-03-17,2022-03-31
3187,2022-06-23,2022-08-18
3187,2022-06-23,2022-09-09
3187,2022-06-23,2022-12-19
3187,2022-06-23,2022-12-02
3188,2022-02-16,2022-03-01
3188,2022-02-16,2022-05-17
3189,2022-01-15,2022-02-16
3189,2022-01-15,2022-07-13
3189,2022-01-15,2022-01-15
3190,2022-12-27,2023-01-14
3190,2022-12-27,2023-05-27
3191,2022-05-27,2022-05-30
3191,2022-05-27,2022-11-06
3192,2022-01-26,2022-03-24
3192,2022-01-26,2022-07-04
3192,2022-01-26,2022-06-11
3192,2022-01-26,2022-05-08
3192,2022-01-26,2022-04-02
3193,2022-11-04,2023-03-31
3193,2022-11-04,2023-03-03
3193,2022-11-04,2022-11-25
3193,2022-11-04,2023-02-23
3194,2022-04-03,2022-06-16
3194,2022-04-03,2022-09-25
3194,2022-04-03,2022-08-16
3195,2022-08-20,2023-01-09
3196,2022-01-21,2022-03-28
3196,2022-01-21,2022-01-24
3196,2022-01-21,2022-02-19
3196,2022-01-21,2022-02-02
3196,2022-01-21,2022-02-10
3197,2022-11-03,2023-03-03
3198,2022-02-07,2022-03-26
3198,2022-02-07,2022-05-03
3198,2022-02-07,2022-04-10
3199,2022-10-03,2022-11-08
3199,2022-10-03,2022-11-02
3199,2022-10-03,2022-12-15
3199,2022-10-03,2023-02-25
3200,2022-06-06,2022-09-16
3200,2022-06-06,2022-09-23
3200,2022-06-06,2022-06-25
3201,2022-06-28,2022-11-13
3201,2022-06-28,2022-09-21
3202,2022-05-12,2022-06-24
3202,2022-05-12,2022-08-01
3202,2022-05-12,2022-07-14
3203,2022-11-07,2023-04-17
3203,2022-11-07,2023-02-01
3204,2022-12-14,2023-02-06
3205,2022-01-28,2022-05-24
3205,2022-01-28,2022-06-05
3206,2022-09-17,2023-01-31
3207,2022-03-17,2022-06-23
3208,2022-03-08,2022-04-28
3208,2022-03-08,2022-07-31
3208,2022-03-08,2022-04-09
3208,2022-03-08,2022-03-11
3208,2022-03-08,2022-06-02
3209,2022-12-08,2023-06-05
3209,2022-12-08,2022-12-16
3209,2022-12-08,2023-02-09
3210,2022-07-13,2022-09-26
3210,2022-07-13,2022-11-18
3210,2022-07-13,2022-07-27
3210,2022-07-13,2022-10-09
3210,2022-07-13,2022-12-25
3211,2022-06-11,2022-10-16
3211,2022-06-11,2022-12-01
3212,2022-12-13,2023-01-07
3212,2022-12-13,2023-02-11
3212,2022-12-13,2023-04-14
3212,2022-12-13,2023-02-17
3212,2022-12-13,2023-05-11
3213,2022-12-27,2023-03-19
3213,2022-12-27,2023-04-13
3214,2022-09-14,2022-10-22
3214,2022-09-14,2023-01-14
3214,2022-09-14,2022-10-19
3214,2022-09-14,2022-10-04
3215,2022-03-13,2022-07-08
3216,2022-03-28,2022-05-02
3216,2022-03-28,2022-08-26
3217,2022-09-19,2023-02-14
3218,2022-08-02,2022-08-16
3218,2022-08-02,2022-10-19
3219,2022-06-02,2022-11-07
3219,2022-06-02,2022-06-29
3219,2022-06-02,2022-10-15
3220,2022-07-29,2022-12-24
3220,2022-07-29,2022-11-25
3220,2022-07-29,2022-10-24
3220,2022-07-29,2023-01-22
3220,2022-07-29,2022-08-28
3221,2022-03-02,2022-03-03
3221,2022-03-02,2022-06-15
3222,2022-09-25,2022-12-27
3222,2022-09-25,2022-12-05
3222,2022-09-25,2022-11-15
3223,2022-09-19,2023-02-12
3223,2022-09-19,2022-12-17
3223,2022-09-19,2022-12-19
3223,2022-09-19,2023-02-08
3224,2022-08-06,2022-12-25
3224,2022-08-06,2022-12-14
3224,2022-08-06,2022-09-24
